Year,st,State,Gini,,,
2011,24,Minnesota,0.59,,,
2011,25,Mississippi,0.58,,,
2011,26,Missouri,0.60,,,
2011,27,Montana,0.62,,,
2011,28,Nebraska,0.58,,,
2011,29,Nevada,0.68,,,
2011,30,New Hampshire,0.59,,,
2011,31,New Jersey,0.63,,,
2011,32,New Mexico,0.59,,,
2011,33,New York,0.69,,,
2011,34,North Carolina,0.59,,,
2011,35,North Dakota,0.59,,,
2011,36,Ohio,0.57,,,
2011,37,Oklahoma,0.60,,,
2011,38,Oregon,0.59,,,
2011,39,Pennsylvania,0.60,,,
2011,40,Rhode Island,0.59,,,
2011,41,South Carolina,0.59,,,
2011,42,South Dakota,0.60,,,
2011,43,Tennessee,0.60,,,
2011,44,Texas,0.64,,,
2011,45,Utah,0.60,,,
2011,46,Vermont,0.58,,,
2011,47,Virginia,0.59,,,
2011,48,Washington,0.60,,,
2011,49,West Virginia,0.55,,,
2011,50,Wisconsin,0.58,,,
2011,51,Wyoming,0.63,,,
2012,0,United States,0.64,,,
2012,1,Alabama,0.59,,,
2012,2,Alaska,0.57,,,
2012,3,Arizona,0.62,,,
2012,4,Arkansas,0.61,,,
2012,5,California,0.69,,,
2012,6,Colorado,0.63,,,
2012,7,Connecticut,0.70,,,
2012,8,Delaware,0.58,,,
2012,9,District of Columbia,0.66,,,
2012,10,Florida,0.71,,,
2012,11,Georgia,0.63,,,
2012,12,Hawaii,0.58,,,
2012,13,Idaho,0.64,,,
2012,14,Illinois,0.64,,,
2012,15,Indiana,0.58,,,
2012,16,Iowa,0.57,,,
2012,17,Kansas,0.61,,,
2012,18,Kentucky,0.58,,,
2012,19,Louisiana,0.64,,,
2012,20,Maine,0.56,,,
2012,21,Maryland,0.59,,,
2012,22,Massachusetts,0.65,,,
2012,23,Michigan,0.62,,,
2012,24,Minnesota,0.60,,,
2012,25,Mississippi,0.60,,,
2012,26,Missouri,0.61,,,
2012,27,Montana,0.63,,,
2012,28,Nebraska,0.60,,,
2012,29,Nevada,0.70,,,
2012,30,New Hampshire,0.60,,,
2012,31,New Jersey,0.65,,,
2012,32,New Mexico,0.60,,,
2012,33,New York,0.71,,,
2012,34,North Carolina,0.60,,,
2012,35,North Dakota,0.62,,,
2012,36,Ohio,0.58,,,
2012,37,Oklahoma,0.62,,,
2012,38,Oregon,0.59,,,
2012,39,Pennsylvania,0.61,,,
2012,40,Rhode Island,0.60,,,
2012,41,South Carolina,0.60,,,
2012,42,South Dakota,0.63,,,
2012,43,Tennessee,0.61,,,
2012,44,Texas,0.65,,,
2012,45,Utah,0.62,,,
2012,46,Vermont,0.59,,,
2012,47,Virginia,0.61,,,
2012,48,Washington,0.62,,,
2012,49,West Virginia,0.55,,,
2012,50,Wisconsin,0.59,,,
2012,51,Wyoming,0.65,,,
2013,0,United States,0.63,,,
2013,1,Alabama,0.58,,,
2013,2,Alaska,0.56,,,
2013,3,Arizona,0.62,,,
2013,4,Arkansas,0.60,,,
2013,5,California,0.67,,,
2013,6,Colorado,0.61,,,
2013,7,Connecticut,0.68,,,
2013,8,Delaware,0.57,,,
2013,9,District of Columbia,0.64,,,
2013,10,Florida,0.69,,,
2013,11,Georgia,0.63,,,
2013,12,Hawaii,0.57,,,
2013,13,Idaho,0.62,,,
2013,14,Illinois,0.63,,,
2013,15,Indiana,0.57,,,
2013,16,Iowa,0.55,,,
2013,17,Kansas,0.60,,,
2013,18,Kentucky,0.57,,,
2013,19,Louisiana,0.62,,,
2013,20,Maine,0.56,,,
2013,21,Maryland,0.59,,,
2013,22,Massachusetts,0.64,,,
2013,23,Michigan,0.61,,,
2013,24,Minnesota,0.59,,,
2013,25,Mississippi,0.58,,,
2013,26,Missouri,0.60,,,
2013,27,Montana,0.61,,,
2013,28,Nebraska,0.58,,,
2013,29,Nevada,0.69,,,
2013,30,New Hampshire,0.58,,,
2013,31,New Jersey,0.64,,,
2013,32,New Mexico,0.59,,,
2013,33,New York,0.70,,,
2013,34,North Carolina,0.59,,,
2013,35,North Dakota,0.59,,,
2013,36,Ohio,0.57,,,
2013,37,Oklahoma,0.60,,,
2013,38,Oregon,0.58,,,
2013,39,Pennsylvania,0.60,,,
2013,40,Rhode Island,0.59,,,
2013,41,South Carolina,0.58,,,
2013,42,South Dakota,0.61,,,
2013,43,Tennessee,0.60,,,
2013,44,Texas,0.65,,,
2013,45,Utah,0.60,,,
2013,46,Vermont,0.58,,,
2013,47,Virginia,0.59,,,
2013,48,Washington,0.60,,,
2013,49,West Virginia,0.54,,,
2013,50,Wisconsin,0.58,,,
2013,51,Wyoming,0.67,,,
2014,0,United States,0.64,,,
2014,1,Alabama,0.58,,,
2014,2,Alaska,0.56,,,
2014,3,Arizona,0.62,,,
2014,4,Arkansas,0.61,,,
2014,5,California,0.68,,,
2014,6,Colorado,0.62,,,
2014,7,Connecticut,0.68,,,
2014,8,Delaware,0.57,,,
2014,9,District of Columbia,0.64,,,
2014,10,Florida,0.70,,,
2014,11,Georgia,0.63,,,
2014,12,Hawaii,0.57,,,
2014,13,Idaho,0.61,,,
2014,14,Illinois,0.63,,,
2014,15,Indiana,0.58,,,
2014,16,Iowa,0.56,,,
2014,17,Kansas,0.60,,,
2014,18,Kentucky,0.58,,,
2014,19,Louisiana,0.62,,,
2014,20,Maine,0.56,,,
2014,21,Maryland,0.59,,,
2014,22,Massachusetts,0.65,,,
2014,23,Michigan,0.61,,,
2014,24,Minnesota,0.59,,,
2014,25,Mississippi,0.58,,,
2014,26,Missouri,0.61,,,
2014,27,Montana,0.61,,,
2014,28,Nebraska,0.59,,,
2014,29,Nevada,0.68,,,
2014,30,New Hampshire,0.59,,,
2014,31,New Jersey,0.64,,,
2014,32,New Mexico,0.59,,,
2014,33,New York,0.71,,,
2014,34,North Carolina,0.60,,,
2014,35,North Dakota,0.59,,,
2014,36,Ohio,0.57,,,
2014,37,Oklahoma,0.61,,,
2014,38,Oregon,0.59,,,
2014,39,Pennsylvania,0.60,,,
2014,40,Rhode Island,0.60,,,
2014,41,South Carolina,0.59,,,
2014,42,South Dakota,0.61,,,
2014,43,Tennessee,0.61,,,
2014,44,Texas,0.65,,,
2014,45,Utah,0.60,,,
2014,46,Vermont,0.59,,,
2014,47,Virginia,0.60,,,
2014,48,Washington,0.61,,,
2014,49,West Virginia,0.55,,,
2014,50,Wisconsin,0.58,,,
2014,51,Wyoming,0.66,,,
2015,0,United States,0.64,,,
2015,1,Alabama,0.59,,,
2015,2,Alaska,0.56,,,
2015,3,Arizona,0.62,,,
2015,4,Arkansas,0.61,,,
2015,5,California,0.68,,,
2015,6,Colorado,0.61,,,
2015,7,Connecticut,0.68,,,
2015,8,Delaware,0.58,,,
2015,9,District of Columbia,0.65,,,
2015,10,Florida,0.70,,,
2015,11,Georgia,0.63,,,
2015,12,Hawaii,0.57,,,
2015,13,Idaho,0.62,,,
2015,14,Illinois,0.63,,,
2015,15,Indiana,0.58,,,
2015,16,Iowa,0.56,,,
2015,17,Kansas,0.60,,,
2015,18,Kentucky,0.58,,,
2015,19,Louisiana,0.62,,,
2015,20,Maine,0.56,,,
2015,21,Maryland,0.59,,,
2015,22,Massachusetts,0.65,,,
2015,23,Michigan,0.61,,,
2015,24,Minnesota,0.59,,,
2015,25,Mississippi,0.59,,,
2015,26,Missouri,0.60,,,
2015,27,Montana,0.61,,,
2015,28,Nebraska,0.58,,,
2015,29,Nevada,0.68,,,
2015,30,New Hampshire,0.58,,,
2015,31,New Jersey,0.64,,,
2015,32,New Mexico,0.59,,,
2015,33,New York,0.71,,,
2015,34,North Carolina,0.60,,,
2015,35,North Dakota,0.58,,,
2015,36,Ohio,0.57,,,
2015,37,Oklahoma,0.61,,,
2015,38,Oregon,0.59,,,
2015,39,Pennsylvania,0.61,,,
2015,40,Rhode Island,0.59,,,
2015,41,South Carolina,0.59,,,
2015,42,South Dakota,0.61,,,
2015,43,Tennessee,0.61,,,
2015,44,Texas,0.65,,,
2015,45,Utah,0.60,,,
2015,46,Vermont,0.58,,,
2015,47,Virginia,0.60,,,
2015,48,Washington,0.61,,,
2015,49,West Virginia,0.55,,,
2015,50,Wisconsin,0.58,,,
2015,51,Wyoming,0.66,,,
2016,0,United States,0.63,,,
2016,1,Alabama,0.59,,,
2016,2,Alaska,0.56,,,
2016,3,Arizona,0.61,,,
2016,4,Arkansas,0.62,,,
2016,5,California,0.67,,,
2016,6,Colorado,0.62,,,
2016,7,Connecticut,0.67,,,
2016,8,Delaware,0.57,,,
2016,9,District of Columbia,0.65,,,
2016,10,Florida,0.67,,,
2016,11,Georgia,0.62,,,
2016,12,Hawaii,0.57,,,
2016,13,Idaho,0.62,,,
2016,14,Illinois,0.63,,,
2016,15,Indiana,0.58,,,
2016,16,Iowa,0.56,,,
2016,17,Kansas,0.60,,,
2016,18,Kentucky,0.58,,,
2016,19,Louisiana,0.63,,,
2016,20,Maine,0.56,,,
2016,21,Maryland,0.59,,,
2016,22,Massachusetts,0.64,,,
2016,23,Michigan,0.61,,,
2016,24,Minnesota,0.59,,,
2016,25,Mississippi,0.59,,,
2016,26,Missouri,0.60,,,
2016,27,Montana,0.61,,,
2016,28,Nebraska,0.59,,,
2016,29,Nevada,0.68,,,
2016,30,New Hampshire,0.59,,,
2016,31,New Jersey,0.64,,,
2016,32,New Mexico,0.59,,,
2016,33,New York,0.70,,,
2016,34,North Carolina,0.60,,,
2016,35,North Dakota,0.58,,,
2016,36,Ohio,0.57,,,
2016,37,Oklahoma,0.60,,,
2016,38,Oregon,0.59,,,
2016,39,Pennsylvania,0.60,,,
2016,40,Rhode Island,0.58,,,
2016,41,South Carolina,0.60,,,
2016,42,South Dakota,0.62,,,
2016,43,Tennessee,0.61,,,
2016,44,Texas,0.63,,,
2016,45,Utah,0.61,,,
2016,46,Vermont,0.58,,,
2016,47,Virginia,0.59,,,
2016,48,Washington,0.61,,,
2016,49,West Virginia,0.55,,,
2016,50,Wisconsin,0.58,,,
2016,51,Wyoming,0.67,,,
2017,0,United States,0.64,,,
2017,1,Alabama,0.59,,,
2017,2,Alaska,0.56,,,
2017,3,Arizona,0.62,,,
2017,4,Arkansas,0.63,,,
2017,5,California,0.67,,,
2017,6,Colorado,0.62,,,
2017,7,Connecticut,0.68,,,
2017,8,Delaware,0.57,,,
2017,9,District of Columbia,0.65,,,
2017,10,Florida,0.72,,,
2017,11,Georgia,0.64,,,
2017,12,Hawaii,0.58,,,
2017,13,Idaho,0.61,,,
2017,14,Illinois,0.63,,,
2017,15,Indiana,0.58,,,
2017,16,Iowa,0.57,,,
2017,17,Kansas,0.60,,,
2017,18,Kentucky,0.58,,,
2017,19,Louisiana,0.63,,,
2017,20,Maine,0.56,,,
2017,21,Maryland,0.59,,,
2017,22,Massachusetts,0.65,,,
2017,23,Michigan,0.61,,,
2017,24,Minnesota,0.59,,,
2017,25,Mississippi,0.59,,,
2017,26,Missouri,0.60,,,
2017,27,Montana,0.61,,,
2017,28,Nebraska,0.59,,,
2017,29,Nevada,0.68,,,
2017,30,New Hampshire,0.59,,,
2017,31,New Jersey,0.64,,,
2017,32,New Mexico,0.60,,,
2017,33,New York,0.71,,,
2017,34,North Carolina,0.60,,,
2017,35,North Dakota,0.62,,,
2017,36,Ohio,0.57,,,
2017,37,Oklahoma,0.61,,,
2017,38,Oregon,0.59,,,
2017,39,Pennsylvania,0.60,,,
2017,40,Rhode Island,0.59,,,
2017,41,South Carolina,0.59,,,
2017,42,South Dakota,0.61,,,
2017,43,Tennessee,0.61,,,
2017,44,Texas,0.67,,,
2017,45,Utah,0.61,,,
2017,46,Vermont,0.58,,,
2017,47,Virginia,0.60,,,
2017,48,Washington,0.61,,,
2017,49,West Virginia,0.55,,,
2017,50,Wisconsin,0.58,,,
2017,51,Wyoming,0.68,,,
2018,0,United States,0.63,,,
2018,1,Alabama,0.59,,,
2018,2,Alaska,0.56,,,
2018,3,Arizona,0.61,,,
2018,4,Arkansas,0.62,,,
2018,5,California,0.67,,,
2018,6,Colorado,0.62,,,
2018,7,Connecticut,0.67,,,
2018,8,Delaware,0.57,,,
2018,9,District of Columbia,0.65,,,
2018,10,Florida,0.69,,,
2018,11,Georgia,0.63,,,
2018,12,Hawaii,0.57,,,
2018,13,Idaho,0.61,,,
2018,14,Illinois,0.63,,,
2018,15,Indiana,0.58,,,
2018,16,Iowa,0.56,,,
2018,17,Kansas,0.60,,,
2018,18,Kentucky,0.58,,,
2018,19,Louisiana,0.63,,,
2018,20,Maine,0.56,,,
2018,21,Maryland,0.59,,,
2018,22,Massachusetts,0.65,,,
2018,23,Michigan,0.61,,,
2018,24,Minnesota,0.59,,,
2018,25,Mississippi,0.58,,,
2018,26,Missouri,0.60,,,
2018,27,Montana,0.61,,,
2018,28,Nebraska,0.59,,,
2018,29,Nevada,0.68,,,
2018,30,New Hampshire,0.58,,,
2018,31,New Jersey,0.64,,,
2018,32,New Mexico,0.59,,,
2018,33,New York,0.70,,,
2018,34,North Carolina,0.60,,,
2018,35,North Dakota,0.58,,,
2018,36,Ohio,0.57,,,
2018,37,Oklahoma,0.60,,,
2018,38,Oregon,0.58,,,
2018,39,Pennsylvania,0.60,,,
2018,40,Rhode Island,0.58,,,
2018,41,South Carolina,0.59,,,
2018,42,South Dakota,0.62,,,
2018,43,Tennessee,0.61,,,
2018,44,Texas,0.64,,,
2018,45,Utah,0.60,,,
2018,46,Vermont,0.58,,,
2018,47,Virginia,0.60,,,
2018,48,Washington,0.60,,,
2018,49,West Virginia,0.55,,,
2018,50,Wisconsin,0.58,,,
2018,51,Wyoming,0.66,,,
2019,0,United States,0.64,,,
2019,1,Alabama,0.59,,,
2019,2,Alaska,0.57,,,
2019,3,Arizona,0.61,,,
2019,4,Arkansas,0.61,,,
2019,5,California,0.67,,,
2019,6,Colorado,0.62,,,
2019,7,Connecticut,0.67,,,
2019,8,Delaware,0.57,,,
2019,9,District of Columbia,0.66,,,
2019,10,Florida,0.70,,,
2019,11,Georgia,0.63,,,
2019,12,Hawaii,0.57,,,
2019,13,Idaho,0.61,,,
2019,14,Illinois,0.62,,,
2019,15,Indiana,0.58,,,
2019,16,Iowa,0.56,,,
2019,17,Kansas,0.60,,,
2019,18,Kentucky,0.59,,,
2019,19,Louisiana,0.64,,,
2019,20,Maine,0.56,,,
2019,21,Maryland,0.59,,,
2019,22,Massachusetts,0.64,,,
2019,23,Michigan,0.60,,,
2019,24,Minnesota,0.59,,,
2019,25,Mississippi,0.59,,,
2019,26,Missouri,0.60,,,
2019,27,Montana,0.62,,,
2019,28,Nebraska,0.59,,,
2019,29,Nevada,0.67,,,
2019,30,New Hampshire,0.58,,,
2019,31,New Jersey,0.63,,,
2019,32,New Mexico,0.60,,,
2019,33,New York,0.69,,,
2019,34,North Carolina,0.60,,,
2019,35,North Dakota,0.60,,,
2019,36,Ohio,0.57,,,
2019,37,Oklahoma,0.60,,,
2019,38,Oregon,0.58,,,
2019,39,Pennsylvania,0.60,,,
2019,40,Rhode Island,0.59,,,
2019,41,South Carolina,0.60,,,
2019,42,South Dakota,0.62,,,
2019,43,Tennessee,0.61,,,
2019,44,Texas,0.66,,,
2019,45,Utah,0.62,,,
2019,46,Vermont,0.58,,,
2019,47,Virginia,0.60,,,
2019,48,Washington,0.61,,,
2019,49,West Virginia,0.55,,,
2019,50,Wisconsin,0.58,,,
2019,51,Wyoming,0.67,,,
2020,0,United States,0.66,,,
2020,1,Alabama,0.61,,,
2020,2,Alaska,0.58,,,
2020,3,Arizona,0.63,,,
2020,4,Arkansas,0.65,,,
2020,5,California,0.69,,,
2020,6,Colorado,0.64,,,
2020,7,Connecticut,0.69,,,
2020,8,Delaware,0.58,,,
2020,9,District of Columbia,0.69,,,
2020,10,Florida,0.73,,,
2020,11,Georgia,0.65,,,
2020,12,Hawaii,0.60,,,
2020,13,Idaho,0.64,,,
2020,14,Illinois,0.64,,,
2020,15,Indiana,0.60,,,
2020,16,Iowa,0.58,,,
2020,17,Kansas,0.62,,,
2020,18,Kentucky,0.60,,,
2020,19,Louisiana,0.63,,,
2020,20,Maine,0.58,,,
2020,21,Maryland,0.61,,,
2020,22,Massachusetts,0.65,,,
2020,23,Michigan,0.61,,,
2020,24,Minnesota,0.60,,,
2020,25,Mississippi,0.60,,,
2020,26,Missouri,0.62,,,
2020,27,Montana,0.64,,,
2020,28,Nebraska,0.62,,,
2020,29,Nevada,0.71,,,
2020,30,New Hampshire,0.60,,,
2020,31,New Jersey,0.65,,,
2020,32,New Mexico,0.61,,,
2020,33,New York,0.71,,,
2020,34,North Carolina,0.62,,,
2020,35,North Dakota,0.60,,,
2020,36,Ohio,0.59,,,
2020,37,Oklahoma,0.63,,,
2020,38,Oregon,0.61,,,
2020,39,Pennsylvania,0.61,,,
2020,40,Rhode Island,0.59,,,
2020,41,South Carolina,0.62,,,
2020,42,South Dakota,0.65,,,
2020,43,Tennessee,0.63,,,
2020,44,Texas,0.68,,,
2020,45,Utah,0.65,,,
2020,46,Vermont,0.59,,,
2020,47,Virginia,0.62,,,
2020,48,Washington,0.63,,,
2020,49,West Virginia,0.57,,,
2020,50,Wisconsin,0.60,,,
2020,51,Wyoming,0.73,,,
